state,rMapState,rMapCounty,month,day,year,age,sex,repstat,mass,fa,Pd_intro,years_Pd,disease_time_step,county_centroid_lon,county_centroid_lat,site_mask,fips
OH,ohio,jefferson,7,18,2013,adult,male,non-reproductive,15.5,49,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,23,2013,adult,female,post-lactating,18.5,49.3,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,juvenile,female,non-reproductive,12,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,22,2013,juvenile,female,non-reproductive,15.1,51,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,13,2013,adult,male,non-reproductive,18.7,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,12,2013,adult,male,non-reproductive,17.6,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,9,2013,juvenile,female,non-reproductive,18.4,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,11,2013,adult,female,post-lactating,18.7,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,18.7,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,14.2,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,18,45.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,14,33,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,29,2013,adult,female,post-lactating,20.5,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,15.25,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,15,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,juvenile,male,non-reproductive,15.1,46.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,20,2013,adult,male,non-reproductive,16.6,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,juvenile,female,non-reproductive,13.7,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,15.5,43,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,10,2013,adult,male,testes-descended,16,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,24.4,52,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,18,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,13,2013,adult,female,post-lactating,22.5,50,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,28,2013,adult,male,testes-descended,18,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,male,testes-descended,13,42,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,adult,female,post-lactating,21,48.3,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,18,2013,juvenile,male,testes-descended,19.25,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,19,2013,juvenile,female,non-reproductive,16,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,non-reproductive,16,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,20,2013,adult,male,testes-descended,14,44,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,14,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,19.25,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,15,2013,juvenile,male,non-reproductive,15.5,46.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,10,2013,adult,female,post-lactating,21,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,8,2013,adult,male,testes-descended,15.1,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,27,2013,juvenile,female,non-reproductive,15.5,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,21,2013,adult,female,post-lactating,18.4,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,19,2013,juvenile,female,non-reproductive,16.8,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,21,2013,adult,female,post-lactating,20.25,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,28,2013,juvenile,female,non-reproductive,17,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,adult,male,non-reproductive,18.1,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,juvenile,female,non-reproductive,15.5,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,28,2013,juvenile,female,non-reproductive,18,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,27,2013,adult,female,post-lactating,21.5,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,8,2013,adult,male,testes-descended,16.3,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,adult,female,post-lactating,19.9,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,11,2013,juvenile,male,testes-descended,19.5,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,13,2013,adult,male,non-reproductive,14.3,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,male,testes-descended,14,44,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,19,2013,adult,male,testes-descended,16.5,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,18,2013,juvenile,male,non-reproductive,16.75,46.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,16,2013,adult,female,post-lactating,20,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,16,2013,adult,female,post-lactating,19.2,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,21.2,48.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,15.4,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,12,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,adult,female,post-lactating,17,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,juvenile,male,non-reproductive,16.5,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,18,2013,adult,female,post-lactating,20,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,13,43,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,12,2013,adult,male,testes-descended,16.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,juvenile,male,testes-descended,15.5,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,27,2013,juvenile,female,non-reproductive,18.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,adult,female,lactating,18.25,50,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,adult,female,lactating,21.2,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,21,2013,adult,female,lactating,21.5,50.9,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,13,2013,juvenile,male,testes-descended,15,48.4,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,male,testes-descended,14.5,43,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,14.7,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,22,2013,juvenile,male,non-reproductive,16.4,50,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,21,2013,juvenile,male,non-reproductive,15.1,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,14.75,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,juvenile,female,non-reproductive,15.5,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,8,2013,adult,female,lactating,16.1,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,adult,female,post-lactating,20.5,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,25,2013,adult,male,non-reproductive,13,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,22,2013,juvenile,female,non-reproductive,23.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,13.5,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,adult,female,post-lactating,21.8,50,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,18,2013,juvenile,male,non-reproductive,15.5,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,20.4,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,11,2013,adult,female,lactating,27,52,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,non-reproductive,16.5,46.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,juvenile,male,non-reproductive,14.1,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,juvenile,female,non-reproductive,18,49,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,18,2013,juvenile,male,non-reproductive,15,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,8,2013,adult,male,testes-descended,16.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,7,2013,adult,female,post-lactating,15.3,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,15,2013,juvenile,male,testes-descended,17.2,37,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,20,2013,juvenile,male,non-reproductive,15.3,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,juvenile,female,non-reproductive,15.7,47.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,14,2013,juvenile,male,non-reproductive,14.5,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,adult,female,post-lactating,20.5,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,26,2013,adult,female,lactating,25,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,26,2013,adult,female,non-reproductive,17.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,27,2013,juvenile,female,non-reproductive,19.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,adult,female,post-lactating,17.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,8,2013,adult,female,lactating,15.8,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,14,2013,adult,female,post-lactating,19.1,45.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,14.75,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,juvenile,female,non-reproductive,14,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,21,2013,juvenile,female,non-reproductive,14,48.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,18,2013,juvenile,male,non-reproductive,12.5,49,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,16,2013,juvenile,female,non-reproductive,15,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,21.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,20,2013,adult,female,lactating,19.8,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,male,testes-descended,16,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,13,2013,adult,female,lactating,19.9,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,14.2,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,adult,female,post-lactating,20.1,49,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,20,2013,juvenile,male,testes-descended,13.5,42.8,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,22,2013,adult,female,post-lactating,22,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,14,2013,adult,female,post-lactating,19.1,45.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,15.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,18,2013,adult,male,non-reproductive,17.5,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,22,2013,adult,female,post-lactating,22.5,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,14,2013,adult,female,post-lactating,17.2,46.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,25,2013,juvenile,male,non-reproductive,13.5,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,26,2013,juvenile,male,non-reproductive,19,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,11,2013,juvenile,female,non-reproductive,16,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,21,2013,adult,female,post-lactating,20.7,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,non-reproductive,15.2,45.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,13,2013,juvenile,male,non-reproductive,15.25,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,8,2013,adult,female,lactating,16,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,14,2013,juvenile,male,non-reproductive,15.3,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,9,2013,adult,male,testes-descended,16,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,14,2013,adult,female,post-lactating,18.6,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,20.7,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,13,2013,juvenile,male,non-reproductive,16,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,12,2013,adult,male,testes-descended,18,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,24,2013,adult,female,post-lactating,16.4,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,16,2013,juvenile,female,non-reproductive,15.5,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,female,post-lactating,20,50,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,juvenile,female,non-reproductive,13.7,44.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,4,2013,adult,male,testes-descended,13,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,25,2013,adult,female,post-lactating,17.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,adult,male,testes-descended,18.9,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,adult,female,post-lactating,17.5,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,24,2013,adult,female,post-lactating,16.5,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,juvenile,female,non-reproductive,13.8,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,18.75,41,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,22,2013,adult,male,testes-descended,13,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,11,2013,juvenile,male,non-reproductive,16,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,28,2013,adult,male,testes-descended,17.5,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,male,testes-descended,14.5,44,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,14.5,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,7,2013,adult,female,lactating,13.7,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,19,2013,juvenile,male,testes-descended,14.75,43,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,27,2013,adult,female,post-lactating,19.5,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,21.2,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,24,2013,adult,male,testes-descended,15.5,46.4,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,8,2013,adult,female,post-lactating,15.7,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,7,2013,adult,female,lactating,15.5,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,20,2013,juvenile,male,non-reproductive,15,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,18,2013,juvenile,female,non-reproductive,15.25,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,20,2013,juvenile,male,non-reproductive,14.1,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,22,2013,juvenile,female,non-reproductive,15.5,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,21,2013,adult,female,post-lactating,20.25,47.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,17,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,19,2013,juvenile,female,non-reproductive,17.2,50,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,15,2013,adult,female,post-lactating,21.4,48.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,15,2013,juvenile,female,non-reproductive,21.8,51,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,7,2013,adult,male,testes-descended,15.1,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,15,2013,juvenile,male,non-reproductive,16,48.7,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,18,2013,juvenile,female,non-reproductive,14,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,18.3,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,female,post-lactating,19,48,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,19,2013,juvenile,male,non-reproductive,16.5,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,10,2013,juvenile,male,non-reproductive,15.5,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,12,2013,adult,female,post-lactating,18.8,47,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,non-reproductive,15.5,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,28,2013,adult,male,testes-descended,14.7,44,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,18,2013,juvenile,female,non-reproductive,14,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,14.75,45,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,19,2013,adult,female,post-lactating,19.5,49,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,14,2013,juvenile,female,non-reproductive,17,48.5,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,19,2013,juvenile,female,non-reproductive,15.5,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,7,2013,adult,female,lactating,14.5,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,25,2013,adult,male,testes-descended,14,44,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,19,2013,juvenile,male,testes-descended,17,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,female,non-reproductive,15.5,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,belmont,7,17,2013,juvenile,male,testes-descended,15.5,48,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,22,2013,juvenile,male,non-reproductive,15.5,47,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,14,2013,adult,female,lactating,20.5,49,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,22,2013,adult,male,testes-descended,16.5,48.6,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,19,2013,juvenile,male,non-reproductive,13.8,46,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
OH,ohio,jefferson,7,28,2013,adult,male,testes-descended,17.8,45,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,jefferson,7,14,2013,adult,female,post-lactating,19.7,46,2011,2,epidemic,-80.76026,40.39699,OH_31,39081
OH,ohio,belmont,7,19,2013,adult,female,post-lactating,19,47.5,2011,2,epidemic,-80.99209,40.03032,OH_31,39013
